pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00094,Signor Carella,Lilia,113,114,england is a great country the italians love england and the english italy too is a great country she has produced many famous men for example garibaldi and dante the latter wrote the inferno the purgatorio the paradiso the inferno is the most beautiful,oh look the poor wee fish,Caroline Abbott; Lilia; Mr. Herriton,M,major,F,intermediate,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
00095,Lilia,Caroline Abbott,114,115,oh look the poor wee fish,but may not the fish die they have no air,Caroline Abbott; Mr. Herriton; Signor Carella,F,intermediate,F,major,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
00096,Caroline Abbott,Signor Carella,115,116,but may not the fish die they have no air,fish live on water not on air,Lilia; Mr. Herriton; Signor Carella,F,major,M,major,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
00097,Signor Carella,Lilia,116,117,fish live on water not on air,well philip i am sure you are ready for by bye we shall meet at twelve o clock lunch tomorrow if we don t meet before they give us caffe later in our rooms,Caroline Abbott; Lilia; Mr. Herriton,M,major,F,intermediate,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1
00098,Lilia,Mr. Herriton,117,118,well philip i am sure you are ready for by bye we shall meet at twelve o clock lunch tomorrow if we don t meet before they give us caffe later in our rooms,i should like to see you now please in my room as i have come all the way on business,Caroline Abbott; Mr. Herriton; Signor Carella,F,intermediate,M,major,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
00099,Mr. Herriton,Lilia,119,120,my dear lilia don t let s have a scene before i arrived i thought i might have to question you it is unnecessary i know everything miss abbott has told me a certain amount and the rest i see for myself,see for yourself,Lilia,M,major,F,intermediate,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0
00100,Lilia,Mr. Herriton,120,121,see for yourself,that he is probably a ruffian and certainly a cad,Mr. Herriton,F,intermediate,M,major,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0
00101,Mr. Herriton,Lilia,121,122,that he is probably a ruffian and certainly a cad,there are no cads in italy he is the son of a dentist why not,Lilia,M,major,F,intermediate,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0
00102,Lilia,Mr. Herriton,122,123,there are no cads in italy he is the son of a dentist why not,thank you for the information i know everything as i told you before i am also aware of the social position of an italian who pulls teeth in a minute provincial town,Mr. Herriton,F,intermediate,M,major,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
00103,Mr. Herriton,Lilia,123,124,thank you for the information i know everything as i told you before i am also aware of the social position of an italian who pulls teeth in a minute provincial town,indeed philip you surprise me i understood you went in for equality and so on,Lilia,M,major,F,intermediate,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0
00104,Lilia,Mr. Herriton,124,125,indeed philip you surprise me i understood you went in for equality and so on,and i understood that signor carella was a member of the italian nobility,Mr. Herriton,F,intermediate,M,major,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0
00105,Mr. Herriton,Lilia,125,126,and i understood that signor carella was a member of the italian nobility,well we put it like that in the telegram so as not to shock dear mrs herriton but it is true he is a younger branch of course families ramify just as in yours there is your cousin joseph gino s father is courtesy itself and rising rapidly in his profession this very month he leaves monteriano and sets up at poggibonsi and for my own poor part i think what people are is what matters but i don t suppose you ll agree and i should like you to know that gino s uncle is a priest the same as a clergyman at home well his cousin s a lawyer at rome,Lilia,M,major,F,intermediate,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
00106,Lilia,Mr. Herriton,126,127,well we put it like that in the telegram so as not to shock dear mrs herriton but it is true he is a younger branch of course families ramify just as in yours there is your cousin joseph gino s father is courtesy itself and rising rapidly in his profession this very month he leaves monteriano and sets up at poggibonsi and for my own poor part i think what people are is what matters but i don t suppose you ll agree and i should like you to know that gino s uncle is a priest the same as a clergyman at home well his cousin s a lawyer at rome,what kind of lawyer,Mr. Herriton,F,intermediate,M,major,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
00107,Mr. Herriton,Lilia,127,128,what kind of lawyer,why a lawyer just like you are except that he has lots to do and can never get away,Lilia,M,major,F,intermediate,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
00108,Lilia,Mr. Herriton,128,129,why a lawyer just like you are except that he has lots to do and can never get away,the whole thing is like a bad dream so bad that it cannot go on if there was one redeeming feature about the man i might be uneasy as it is i can trust to time for the moment lilia he has taken you in but you will find him out soon it is not possible that you a lady accustomed to ladies and gentlemen will tolerate a man whose position is well not equal to the son of the servants dentist in coronation place i am not blaming you now but i blame the glamour of italy i have felt it myself you know and i greatly blame miss abbott,Mr. Herriton,F,intermediate,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00109,Mr. Herriton,Lilia,129,130,the whole thing is like a bad dream so bad that it cannot go on if there was one redeeming feature about the man i might be uneasy as it is i can trust to time for the moment lilia he has taken you in but you will find him out soon it is not possible that you a lady accustomed to ladies and gentlemen will tolerate a man whose position is well not equal to the son of the servants dentist in coronation place i am not blaming you now but i blame the glamour of italy i have felt it myself you know and i greatly blame miss abbott,caroline why blame her what s all this to do with caroline,Lilia,M,major,F,intermediate,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
00110,Lilia,Mr. Herriton,130,131,caroline why blame her what s all this to do with caroline,because we expected her to so i am confident and you in your heart agree that this engagement will not last think of your life at home think of irma and i ll also say think of us for you know lilia that we count you more than a relation i should feel i was losing my own sister if you did this and my mother would lose a daughter,Mr. Herriton,F,intermediate,M,major,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
00111,Mr. Herriton,Lilia,131,132,because we expected her to so i am confident and you in your heart agree that this engagement will not last think of your life at home think of irma and i ll also say think of us for you know lilia that we count you more than a relation i should feel i was losing my own sister if you did this and my mother would lose a daughter,i can t break it off now,Lilia,M,major,F,intermediate,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
00112,Lilia,Mr. Herriton,132,133,i can t break it off now,poor lilia i know it may be painful but i have come to rescue you and book worm though i may be i am not frightened to stand up to a bully he s merely an insolent boy he thinks he can keep you to your word by threats he will be different when he sees he has a man to deal with,Mr. Herriton,F,intermediate,M,major,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
00113,Mr. Herriton,Lilia,133,134,poor lilia i know it may be painful but i have come to rescue you and book worm though i may be i am not frightened to stand up to a bully he s merely an insolent boy he thinks he can keep you to your word by threats he will be different when he sees he has a man to deal with,for once in my life i ll thank you to leave me alone i ll thank your mother too for twelve years you ve trained me and tortured me and i ll stand it no more do you think i m a fool do you think i never felt ah when i came to your house a poor young bride how you all looked me over never a kind word and discussed me and thought i might just do and your mother corrected me and your sister snubbed me and you said funny things about me to show how clever you were and when charles died i was still to run in strings for the honour of your beastly family and i was to be cooped up at sawston and learn to keep house and all my chances spoilt of marrying again no thank you no thank you bully insolent boy who s that pray but you but thank goodness i can stand up against the world now for i ve found gino and this time i marry for love,Lilia,M,major,F,intermediate,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00114,Lilia,Mr. Herriton,134,135,for once in my life i ll thank you to leave me alone i ll thank your mother too for twelve years you ve trained me and tortured me and i ll stand it no more do you think i m a fool do you think i never felt ah when i came to your house a poor young bride how you all looked me over never a kind word and discussed me and thought i might just do and your mother corrected me and your sister snubbed me and you said funny things about me to show how clever you were and when charles died i was still to run in strings for the honour of your beastly family and i was to be cooped up at sawston and learn to keep house and all my chances spoilt of marrying again no thank you no thank you bully insolent boy who s that pray but you but thank goodness i can stand up against the world now for i ve found gino and this time i marry for love,yes and i forbid you to do it you despise me perhaps and think i m feeble but you re mistaken you are ungrateful and impertinent and contemptible but i will save you in order to save irma and our name there is going to be such a row in this town that you and he ll be sorry you came to it i shall shrink from nothing for my blood is up it is unwise of you to laugh i forbid you to marry carella and i shall tell him so now,Mr. Herriton,F,intermediate,M,major,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
00115,Lilia,Mr. Herriton,137,138,tell him so now have it out with him gino gino come in avanti fra filippo forbids the banns fra filippo s blood s up he shrinks from nothing oh take care he doesn t hurt you,please sit down signor carella mrs herriton is rather agitated but there is no reason we should not be calm might i offer you a cigarette please sit down signor carella i will be frank with you i have come to prevent you marrying mrs herriton because i see you will both be unhappy together she is english you are italian she is accustomed to one thing you to another and pardon me if i say it she is rich and you are poor,Mr. Herriton; Signor Carella,F,intermediate,M,major,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
00116,Mr. Herriton,Signor Carella,138,139,please sit down signor carella mrs herriton is rather agitated but there is no reason we should not be calm might i offer you a cigarette please sit down signor carella i will be frank with you i have come to prevent you marrying mrs herriton because i see you will both be unhappy together she is english you are italian she is accustomed to one thing you to another and pardon me if i say it she is rich and you are poor,i am not marrying her because she is rich,Signor Carella,M,major,M,major,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0
00117,Signor Carella,Mr. Herriton,139,140,i am not marrying her because she is rich,i never suggested that for a moment you are honourable i am sure but are you wise and let me remind you that we want her with us at home her little daughter will be motherless our home will be broken up if you grant my request you will earn our thanks and you will not be without a reward for your disappointment,Mr. Herriton,M,major,M,major,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
00118,Mr. Herriton,Signor Carella,140,141,i never suggested that for a moment you are honourable i am sure but are you wise and let me remind you that we want her with us at home her little daughter will be motherless our home will be broken up if you grant my request you will earn our thanks and you will not be without a reward for your disappointment,reward what reward,Signor Carella,M,major,M,major,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
00119,Signor Carella,Mr. Herriton,141,142,reward what reward,what about a thousand lire you can have them tonight,Mr. Herriton,M,major,M,major,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1
00120,Mr. Herriton,Signor Carella,142,143,what about a thousand lire you can have them tonight,it is too late,Signor Carella,M,major,M,major,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0
00121,Signor Carella,Mr. Herriton,143,144,it is too late,but why,Mr. Herriton,M,major,M,major,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
00122,Mr. Herriton,Signor Carella,144,145,but why,because because we are married married married as soon as i knew you were coming there was no time to tell you oh oh you have come all the way for nothing oh and oh your generosity please pardon me i am rude i am no better than a peasant and i,Signor Carella,M,major,M,major,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1
00123,Signor Carella,Mr. Herriton,145,146,because because we are married married married as soon as i knew you were coming there was no time to tell you oh oh you have come all the way for nothing oh and oh your generosity please pardon me i am rude i am no better than a peasant and i,i sleep at the globo and start for sawston tomorrow morning early he has assaulted me i could prosecute him but shall not,Mr. Herriton,M,major,M,major,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0
00124,Mr. Herriton,Caroline Abbott,146,147,i sleep at the globo and start for sawston tomorrow morning early he has assaulted me i could prosecute him but shall not,i can t stop here i daren t stop here you will have to take me with you,Caroline Abbott,M,major,F,major,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0
00125,Signor Carella,Lilia,150,151,the air is good so is the food she will be happy here and we shall not have to part with the money,oh you idle boy go and play pallone,Lilia,M,major,F,intermediate,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0
00126,Lilia,Signor Carella,151,152,oh you idle boy go and play pallone,i am a married man i do not play games any more,Signor Carella,F,intermediate,M,major,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1
00127,Signor Carella,Lilia,152,153,i am a married man i do not play games any more,go and see your friends then,Lilia,M,major,F,intermediate,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
00128,Lilia,Signor Carella,153,154,go and see your friends then,i have no friends now,Signor Carella,F,intermediate,M,major,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0
00129,Signor Carella,Lilia,154,155,i have no friends now,silly silly silly you can t stop indoors all day,Lilia,M,major,F,intermediate,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1
00130,Lilia,Signor Carella,155,156,silly silly silly you can t stop indoors all day,i want to see no one but you,Signor Carella,F,intermediate,M,major,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0
00131,Signor Carella,Lilia,156,157,i want to see no one but you,now gino don t be silly go and see your friends and bring them to see me we both of us like society i m ready too for people now i mean to wake you all up just as i woke up sawston let s have plenty of men and make them bring their womenkind i mean to have real english tea parties,Lilia,M,major,F,intermediate,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1
