pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00101,Lucy,Miss Bartlett,81,297,but i would like to help you,far worse mr eager does not like eleanor she knows it herself the truth must be told she is too unconventional for him where things might lead to whether it is mr beebe who forgot to tell mr eager or mr eager who forgot when he told us or whether they have decided to leave eleanor out altogether which they could scarcely do but in any case we must be prepared it is you they really want i am only asked for appearances you shall go with the two gentlemen and i and eleanor will follow behind a one horse carriage would do for us yet how difficult it is,Miss Bartlett,,,F,major,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
00102,Lucy,Miss Bartlett,83,378,mother wouldn t mind i m sure,and then,Miss Bartlett,,,F,major,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
00103,Lucy,Miss Bartlett,238,54,no charlotte it s very kind of mr beebe but i am certainly coming with you i had much rather,funny girl how you do remind me of your mother i wonder if she will approve of mr beebe,Miss Bartlett,,,F,major,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0
00104,Lucy,Miss Bartlett,276,394,do you mean that he is an irreligious man we know that already,and you are going to implore him to beg him to keep silence,Miss Bartlett; Rev. Cuthbert Eager,,,F,major,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0
00105,Lucy,Miss Bartlett,287,56,i m not defending them they re nothing to me,i think everyone at windy corner will approve it is the fashionable world i am used to tunbridge wells where we are all hopelessly behind the times,Miss Bartlett; Rev. Cuthbert Eager,,,F,major,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1
00106,Lucy,Miss Bartlett,292,1052,bother the drive it is just the drive we had arranged with mr beebe without any fuss at all why should he invite us in that absurd manner we might as well invite him we are each paying for ourselves,i always said he was a cad dear give me credit for that at all events from the very first moment when he said his father was having a bath,Miss Bartlett,,,F,major,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
00107,Lucy,Miss Bartlett,296,1054,that will mean another carriage,willingly would i move heaven and earth,Miss Bartlett,,,F,major,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
00108,Lucy,Miss Bartlett,298,372,it is indeed,do not cry dearest take your time,Miss Bartlett,,,F,major,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
00109,Lucy,Miss Bartlett,300,909,i don t know what i think nor what i want,we must think of every possibility,Miss Bartlett,,,F,major,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1
00110,Lucy,Miss Bartlett,302,1056,thank you charlotte,never again shall eleanor lavish be a friend of mine,Miss Bartlett,,,F,major,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
00111,Lucy,Miss Bartlett,304,1065,mrs vyse and her son have gone to rome do you know the vyses,poor lucy i seem to bring nothing but misfortune wherever i go,Miss Bartlett,,,F,major,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0
00112,Lucy,Miss Bartlett,306,307,they re nice people the vyses so clever my idea of what s really clever don t you long to be in rome,i die for it,Miss Bartlett,,,F,major,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
00113,Lucy,Miss Bartlett,308,299,charlotte here s an idea what if we popped off to rome to morrow straight to the vyses hotel for i do know what i want i m sick of florence no you said you d go to the ends of the earth do do,what do you think about it,Miss Bartlett,,,F,major,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0
00114,Lucy,Miss Bartlett,343,408,i can t find them now and i don t want to either,at eight,Miss Bartlett; Miss Lavish,,,F,major,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
00115,Lucy,Miss Bartlett,367,1050,what does he know charlotte how much does mr eager know,oh lucy i shall never forgive myself never to my dying day fancy if your prospects,Miss Bartlett,,,F,major,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1
00116,Lucy,Miss Bartlett,371,305,charlotte dear charlotte kiss me kiss me again only you can understand me you warned me to be careful and i i thought i was developing,oh not that way back we can never have too much of the dear piazza signoria,Miss Bartlett,,,F,major,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
00117,Lucy,Miss Bartlett,373,424,i have been obstinate and silly worse than you know far worse once by the river oh but he isn t killed he wouldn t be killed would he,it is my fault it is a disaster she will never forgive me and rightly for instance what right had i to make friends with miss lavish,Miss Bartlett,,,F,major,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
00118,Lucy,Miss Bartlett,375,915,he is really i think he was taken by surprise just as i was before but this time i m not to blame i want you to believe that i simply slipped into those violets no i want to be really truthful i am a little to blame i had silly thoughts the sky you know was gold and the ground all blue and for a moment he looked like someone in a book,very well dear you know best perhaps gentlemen are different to what they were when i was young ladies are certainly different,Miss Bartlett,,,F,major,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
00119,Lucy,Miss Bartlett,377,927,heroes gods the nonsense of schoolgirls,once a cad always a cad,Miss Bartlett,,,F,major,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
00120,Lucy,Miss Bartlett,379,4,but charlotte you know what happened then i want to be truthful it is so hard to be absolutely truthful,any nook does for me but it does seem hard that you shouldn t have a view,Miss Bartlett,,,F,major,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0
00121,Lucy,Miss Bartlett,383,919,it has been raining for nearly four hours,dear one moment we may not have this chance for a chat again have you seen the young one yet,Miss Bartlett,,,F,major,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1
00122,Lucy,Miss Bartlett,385,1044,the driver,then never never never more shall eleanor lavish be a friend of mine,Miss Bartlett,,,F,major,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1
00123,Lucy,Miss Bartlett,387,84,i don t understand,what does it mean,Miss Bartlett,,,F,major,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
00124,Lucy,Miss Bartlett,389,973,i have a feeling that talk is a thing he will never do,our performer has changed her mind,Miss Bartlett,,,F,major,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
00125,Lucy,Miss Bartlett,393,277,i propose to speak to him you see charlotte your kindness i shall never forget it but as you said it is my affair mine and his,lucy dear,Miss Bartlett,,,F,major,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
00126,Lucy,Miss Bartlett,395,344,certainly not there would be no difficulty whatever you ask him he answers yes or no then it is over i have been frightened of him but now i am not one little bit,mr eager will be offended it is your party,Miss Bartlett,,,F,major,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0
00127,Lucy,Miss Bartlett,397,29,i can t think,lucy dearest let mr beebe eat his dinner,Miss Bartlett,,,F,major,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
00128,Lucy,Miss Bartlett,399,907,i can t think,for instance the driver i saw him looking through the bushes at you remember he had a violet between his teeth,Miss Bartlett,,,F,major,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
00129,Lucy,Miss Bartlett,401,905,i hadn t time to think you came,how dreadful how more than dreadful if mr vyse should come to hear of it from some other source,Miss Bartlett,,,F,major,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1
00130,Lucy,Miss Bartlett,403,239,i should have,very well dear how i do wish freddy and your mother could see this too look lucia oh you are watching for the torre del gallo party i feared you would repent you of your choice,Miss Bartlett,,,F,major,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0
00131,Lucy,Miss Bartlett,405,1048,what train,i will never forgive eleanor she has betrayed my confidence,Miss Bartlett,,,F,major,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
00132,Lucy,Miss Bartlett,407,293,when does the train to rome go,if that is so dear if the drive we and mr beebe are going with mr eager is really the same as the one we are going with mr beebe then i foresee a sad kettle of fish,Miss Bartlett,,,F,major,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0
00133,Lucy,Miss Bartlett,409,82,signora bertolini would be upset,no dear i want to explain why it is that i have taken the largest room naturally of course i should have given it to you but i happen to know that it belongs to the young man and i was sure your mother would not like it if you are to accept a favour it is more suitable you should be under an obligation to his father than to him i am a woman of the world in my small way and i know where things lead to however mr beebe is a guarantee of a sort that they will not presume on this,Miss Bartlett,,,F,major,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00134,Lucy,Miss Bartlett,411,303,she will make us pay for a whole week s pension,and the news,Miss Bartlett,,,F,major,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
00135,Lucy,Miss Bartlett,413,64,yes but they pay extra for wine,undoubtedly he was,Miss Bartlett,,,F,major,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0
00136,Lucy,Miss Bartlett,415,1063,charlotte dear what do you mean as if i have anything to forgive,lucy do you mind doing it,Miss Bartlett,,,F,major,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0
00137,Lucy,Miss Bartlett,417,66,but no,beautiful are not beauty and delicacy the same,Miss Bartlett,,,F,major,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
00138,Lucy,Miss Bartlett,421,2,you mustn t say these things,this meat has surely been used for soup,Miss Bartlett,,,F,major,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
00139,Lucy,Miss Bartlett,423,25,but mother will understand it is not your fault this trouble and it isn t a disaster either,miss honeychurch lives in the parish of summer street and she happened to tell me in the course of conversation that you have just accepted the living,Miss Bartlett,,,F,major,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0
00140,Lucy,Miss Bartlett,425,404,every right,come away from the window dear you will be seen from the road oh for a real man we are only two women you and i mr beebe is hopeless there is mr eager but you do not trust him oh for your brother he is young but i know that his sister s insult would rouse in him a very lion thank god chivalry is not yet dead there are still left some men who can reverence woman it will be a push to catch the morning train but we must try,Miss Bartlett,,,F,major,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
00141,Lucy,Miss Bartlett,427,8,why need mother hear of it,i insist on it your mother would never forgive me lucy,Miss Bartlett,,,F,major,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0
00142,Lucy,Miss Bartlett,429,400,i suppose i do generally,when he insulted you how would you have replied,Miss Bartlett,,,F,major,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0
00143,Lucy,Miss Bartlett,431,80,naturally i should have told her but in case she should blame you in any way i promise i will not i am very willing not to i will never speak of it either to her or to any one,naturally dear it is my affair,Miss Bartlett,,,F,major,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0
00144,Lucy,Miss Bartlett,894,913,let s leave it all till mother comes back,to contradict it,Cecil; Freddy; Minnie Beebe; Miss Bartlett; Mr. Floyd,,,F,major,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
00145,Lucy,Miss Bartlett,901,386,i ll get it cecil give me that sovereign no give me up that sovereign i ll get euphemia to change it and we ll start the whole thing again from the beginning,my dear girl no mr george emerson,Cecil; Freddy; Minnie Beebe; Miss Bartlett; Mr. Floyd,,,F,major,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
00146,Lucy,Miss Bartlett,904,368,no i haven t let me see a sovereign s worth of silver no i haven t told cecil or any one i promised you i shouldn t here is your money all shillings except two half crowns would you count it you can settle your debt nicely now,nothing dearest he knows nothing but he knows everything dearest had we better shall i it is dreadful to be entangled with low class people he saw it all,Miss Bartlett,,,F,major,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
00147,Lucy,Miss Bartlett,906,376,oh no charlotte george emerson is all right and what other source is there,in a book,Miss Bartlett,,,F,major,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0
00148,Lucy,Miss Bartlett,908,430,we shall get the silly affair on our nerves if we aren t careful how could a florentine cab driver ever get hold of cecil,i dare not break your confidence there is something sacred in it unless you feel that it is a thing you could not tell her,Miss Bartlett,,,F,major,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0
00149,Lucy,Miss Bartlett,910,301,oh it s all right,oh dear lucy i do hope florence isn t boring you speak the word and as you know i would take you to the ends of the earth to morrow,Miss Bartlett,,,F,major,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0
00150,Lucy,Miss Bartlett,912,384,i don t care if he does i was grateful to you for your letter but even if the news does get round i think i can trust cecil to laugh at it,how do you propose to silence him,Miss Bartlett,,,F,major,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0
00151,Lucy,Miss Bartlett,914,396,no to laugh at it,but we fear him for you dear you are so young and inexperienced you have lived among such nice people that you cannot realize what men can be how they can take a brutal pleasure in insulting a woman whom her sex does not protect and rally round this afternoon for example if i had not arrived what would have happened,Miss Bartlett,,,F,major,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0
00152,Lucy,Miss Bartlett,916,426,now charlotte,when i was here for your sake if i have vexed you it is equally true that i have neglected you your mother will see this as clearly as i do when you tell her,Miss Bartlett,,,F,major,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1
00153,Lucy,Miss Bartlett,918,52,shall we go out then they will smash all the china if we don t,my dear lucia,Miss Bartlett,,,F,major,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
00154,Lucy,Miss Bartlett,920,416,yes i have,you have a great deal and i have a very great deal to forgive myself too i know well how much i vex you at every turn,Miss Bartlett,,,F,major,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1
00155,Lucy,Miss Bartlett,922,911,we met at the rectory,or perhaps old mr emerson knows in fact he is certain to know,Miss Bartlett,,,F,major,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
00156,Lucy,Miss Bartlett,924,1058,no line he talked about italy like any other person it is really all right what advantage would he get from being a cad to put it bluntly i do wish i could make you see it my way he really won t be any nuisance charlotte,it is the kind of thing that only a gentleman can settle,Miss Bartlett,,,F,major,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
00157,Lucy,Miss Bartlett,926,1089,cecil said one day and i thought it so profound that there are two kinds of cads the conscious and the subconscious,well it isn t everyone who could boast such a conquest dearest is it oh one oughtn t to laugh really it might have been very serious but you were so sensible and brave so unlike the girls of my day,Miss Bartlett,,,F,major,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
00158,Lucy,Miss Bartlett,972,398,oh i had no idea,what would have happened if i hadn t arrived,Freddy; George Emerson; Minnie Beebe; Miss Bartlett; Mr. Floyd; Mr. Vyse; Mrs. Honeychurch,,,F,major,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0
00159,Lucy,Miss Bartlett,1037,6,do you know about it please they are on a hillside and florence is in the distance,you must have it,Miss Bartlett,,,F,major,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0
00160,Lucy,Miss Bartlett,1039,923,there are violets i cannot believe it is a coincidence charlotte charlotte how could you have told her i have thought before speaking it must be you,what line is he taking up,Miss Bartlett,,,F,major,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0
