pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00088,Aunt Juley,Margaret,335,338,for riches,thank you so much aunt juley while i have talked theories you have done the flowers,Margaret,F,major,F,major,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
00089,Aunt Juley,Margaret,337,342,so am i and so i am afraid are most of my acquaintances at swanage but i am surprised that you agree with us,helen you must tell me whether this thing worries you,Margaret,F,major,F,major,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0
00090,Aunt Juley,Margaret,339,20,not at all dear i wish you would let me help you in more important things,aunt juley i must must go to howards end myself you don t exactly understand though i can never thank you properly for offering,Margaret,F,major,F,major,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0
00091,Aunt Juley,Margaret,341,324,staring most rudely,so do i but helen and i we ought to remember when we are tempted to criticise others that we are standing on these islands and that most of the others are down below the surface of the sea the poor cannot always reach those whom they want to love and they can hardly ever escape from those whom they love no longer we rich can imagine the tragedy last june if helen and paul wilcox had been poor people and couldn t invoke railways and motor cars to part them,Margaret,F,major,F,major,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
00092,Aunt Juley,Margaret,1051,326,you needn t go though,call it what you like i call it going through life with one s hand spread open on the table i m tired of these rich people who pretend to be poor and think it shows a nice mind to ignore the piles of money that keep their feet above the waves i stand each year upon six hundred pounds and helen upon the same and tibby will stand upon eight and as fast as our pounds crumble away into the sea they are renewed from the sea yes from the sea and all our thoughts are the thoughts of six hundred pounders and all our speeches and because we don t want to steal umbrellas ourselves we forget that below the sea people do want to steal them and do steal them sometimes and that what s a joke up here is down there reality,Helen; Margaret; Tibby,F,major,F,major,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1
00093,Aunt Juley,Margaret,1055,288,but you won t do anything rash margaret,in either case one can class it as reassuring,Helen; Margaret; Tibby,F,major,F,major,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1
00094,Aunt Juley,Margaret,1337,1052,margaret magsy it isn t true surely what mr wilcox says that you want to go away early next week,i needn t but hadn t i better it s really getting rather serious we let chance after chance slip and the end of it is we shall be bundled out bag and baggage into the street we don t know what we want that s the mischief with us,Henry; Margaret,F,major,F,major,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
00095,Aunt Juley,Margaret,1339,209,but going away without taking the weymouth trip or even the lulworth without going once more up nine barrows down,yes but it s the wrong sort of men helen means,Henry; Margaret,F,major,F,major,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0
00096,Aunt Juley,Margaret,1818,163,to really take my tiresome chest in hand important margaret dear take the lulworth when helen comes,oh what a bother what a family we are fr frieda but it s the number they want in finsbury circus,Margaret,F,major,F,major,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1
00097,Aunt Juley,Margaret,1820,336,how very odd of helen mr wilcox,yes for riches money for ever,Margaret,F,major,F,major,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
00098,Aunt Juley,Margaret,1822,328,can he spare you margaret important i should like you to have some companion to take walks with do try miss conder,what is it,Margaret,F,major,F,major,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
00099,Aunt Juley,Margaret,1824,316,but she is not really interesting if only you had helen,i hope to risk things all my life,Margaret,F,major,F,major,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1
00100,Aunt Juley,Margaret,1826,6,no but he has to do his chinese some real companion is what you need really helen is odd,i ll go for her other letters no i won t i ll finish my breakfast in fact i haven t them we met the wilcoxes on an awful expedition that we made from heidelberg to speyer helen and i had got it into our heads that there was a grand old cathedral at speyer the archbishop of speyer was one of the seven electors you know speyer maintz and koln those three sees once commanded the rhine valley and got it the name of priest street,Margaret,F,major,F,major,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
00101,Aunt Juley,Margaret,1828,1340,not content with going abroad why does she want to go back there at once,i m afraid so,Margaret,F,major,F,major,0,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0
00102,Aunt Juley,The Ticket Boy,37,38,i want a house its name is howards lodge do you know where it is,mr wilcox she s wanting howards end,The Ticket Boy,F,major,M,minor,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
00103,The Ticket Boy,Aunt Juley,38,39,mr wilcox she s wanting howards end,excuse me asking but are you the younger mr wilcox or the elder,Aunt Juley; Charles Wilcox,M,minor,F,major,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0
00104,Aunt Juley,Charles Wilcox,39,89,excuse me asking but are you the younger mr wilcox or the elder,he has to make his way out in nigeria he couldn t think of marrying for years and when he does it must be a woman who can stand the climate and is in other ways why hasn t he told us of course he s ashamed he knows he s been a fool and so he has a downright fool whereas miss schlegel has lost no time in publishing the news,Charles Wilcox; The Ticket Boy,F,major,M,major,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00105,Aunt Juley,Charles Wilcox,42,53,i am miss schlegel s aunt i ought to introduce myself oughtn t i my name is mrs munt,but excuse me one moment i can t think what they re doing with that parcel hi hi you there are you going to keep me waiting all day parcel for wilcox howards end just look sharp this station s abominably organised if i had my way the whole lot of em should get the sack may i help you in,Charles Wilcox,F,major,M,major,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1
00106,Aunt Juley,Charles Wilcox,46,57,that is very kind,the mater will be very glad to see you,Charles Wilcox,F,major,M,major,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0
00107,Aunt Juley,Charles Wilcox,48,61,my niece is not with you by any chance,and do you object to going through the village it is rather a longer spin but i have one or two commissions,Charles Wilcox,F,major,M,major,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1
00108,Aunt Juley,Charles Wilcox,50,91,i should like to come up,all i know is she s spread the thing and he hasn t and my father s away and i,Charles Wilcox,F,major,M,major,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1
00109,Aunt Juley,Charles Wilcox,52,67,in front if i may then we can talk,i wonder when they ll learn wisdom and tar the roads,Charles Wilcox,F,major,M,major,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0
00110,Aunt Juley,Charles Wilcox,54,81,this is very good of you very good indeed it is just what i should have wished,i said nothing of the sort i beg your pardon i did not my name is charles do you mean to tell me that paul do you mean to tell me that paul and your niece,Charles Wilcox,F,major,M,major,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0
00111,Aunt Juley,Charles Wilcox,56,85,you see we heard from helen this morning,i beg you will do no such thing i take you up this moment to the house let me tell you the thing s impossible and must be stopped,Charles Wilcox,F,major,M,major,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0
00112,Aunt Juley,Charles Wilcox,60,69,not at all mr wilcox,i m sorry to be so dense but i still haven t quite understood,Charles Wilcox,F,major,M,major,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0
00113,Aunt Juley,Charles Wilcox,62,99,i should love going through the village naturally i am very anxious to talk things over with you you can well imagine that the news was a great shock to us,paul paul paul is there any truth in this,Charles Wilcox,F,major,M,major,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0
00114,Aunt Juley,Charles Wilcox,64,51,mr wilcox margaret has told me everything everything i have seen helen s letter,in front or behind which do you prefer it may be windy in front,Charles Wilcox,F,major,M,major,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0
00115,Aunt Juley,Charles Wilcox,66,49,about helen helen of course helen is a very exceptional person i am sure you will let me say this feeling towards her as you do indeed all the schlegels are exceptional i come in no spirit of interference but it was a great shock,no i came over with my father he has gone on north in your train you ll see miss schlegel at lunch you re coming up to lunch i hope,Charles Wilcox,F,major,M,major,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
00116,Aunt Juley,Charles Wilcox,68,77,margaret could not come herself on account of poor tibby so i am here to represent her and to have a good talk,scarcely as i am already engaged to another lady oh good god don t tell me it s some silliness of paul s,Charles Wilcox,F,major,M,major,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1
00117,Aunt Juley,Charles Wilcox,70,73,helen mr wilcox my niece and you,what way,Charles Wilcox,F,major,M,major,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
00118,Aunt Juley,Charles Wilcox,72,87,i trust there has been no misunderstanding her letter certainly read that way,could you possibly lower your voice the shopman will overhear i warn you paul hasn t a penny it s useless,Charles Wilcox,F,major,M,major,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0
00119,Aunt Juley,Charles Wilcox,74,63,that you and she,what news,Charles Wilcox,F,major,M,major,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
00120,Aunt Juley,Charles Wilcox,76,75,then you didn t the least,i think i catch your meaning what an extraordinary mistake,Charles Wilcox,F,major,M,major,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
00121,Aunt Juley,Charles Wilcox,78,40,but you are paul,the younger can i do anything for you,Charles Wilcox,F,major,M,major,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
00122,Aunt Juley,Charles Wilcox,80,43,then why did you say so at the station,oh rather miss schlegel is stopping with us did you want to see her,Charles Wilcox,F,major,M,major,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
00123,Aunt Juley,Charles Wilcox,82,65,yes they care for one another very much indeed i dare say they will tell you about it by and by we heard this morning,i beg your pardon i didn t catch,Charles Wilcox,F,major,M,major,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
00124,Aunt Juley,Charles Wilcox,84,83,if that is your attitude mr wilcox i prefer to walk,the idiot the idiot the little fool,Charles Wilcox,F,major,M,major,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1
00125,Aunt Juley,Charles Wilcox,86,79,i quite agree sir the thing is impossible and i will come up and stop it my niece is a very exceptional person and i am not inclined to sit still while she throws herself away on those who will not appreciate her considering she has only known your brother since wednesday and only met your father and mother at a stray hotel,i m not,Charles Wilcox,F,major,M,major,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
00126,Aunt Juley,Charles Wilcox,88,55,no need to warn us mr wilcox i assure you the warning is all the other way my niece has been very foolish and i shall give her a good scolding and take her back to london with me,very good of you to say so i was just tooling my father over to catch the down train,Charles Wilcox,F,major,M,major,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
00127,Aunt Juley,Charles Wilcox,90,93,if i were a man mr wilcox for that last remark i d box your ears you re not fit to clean my niece s boots to sit in the same room with her and you dare you actually dare i decline to argue with such a person,might i finish my sentence please,Charles Wilcox,F,major,M,major,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0
00128,Aunt Juley,Charles Wilcox,92,47,and all that i know is,not at all if you ll just wait till they bring out a parcel from the office this way,Charles Wilcox,F,major,M,major,0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1
