pair_id,a_speaker,b_speaker,i_merge_id,j_merge_id,i_text,j_text,i_addressees,A_gender,A_category,B_gender,B_category,novel,a_articles,a_auxiliary_verbs,a_conjunctions,a_adverbs,a_impersonal_pronouns,a_negations,a_personal_pronouns,a_prepositions,a_quantifiers,b_articles,b_auxiliary_verbs,b_conjunctions,b_adverbs,b_impersonal_pronouns,b_negations,b_personal_pronouns,b_prepositions,b_quantifiers
00066,Louisa Bounderby,Cecilia Jupe,310,312,i ll come directly,at last poor father said that he had given no satisfaction again and never did give any satisfaction now and that he was a shame and disgrace and i should have done better without him all along i said all the affectionate things to him that came into my heart and presently he was quiet and i sat down by him and told him all about the school and everything that had been said and done there when i had no more left to tell he put his arms round my neck and kissed me a great many times then he asked me to fetch some of the stuff he used for the little hurt he had had and to get it at the best place which was at the other end of town from there and then after kissing me again he let me go when i had gone down stairs i turned back that i might be a little bit more company to him yet and looked in at the door and said father shook his head and said and i left him sitting by the fire then the thought must have come upon him poor poor father of going away to try something for my sake for when i came back he was gone,Cecilia Jupe; Young Thomas,F,major,F,major,HardTimes,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
00067,Rachel Gradgrind,Stephen Blackpool,335,337,always a muddle,heaven s mercy woman hast thou come back again,Stephen Blackpool,F,intermediate,M,major,HardTimes,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
00068,Mrs. Blackpool,Stephen Blackpool,338,340,eigh lad what yo r there back agen yes and back agen back agen ever and ever so often back yes back why not i ll sell thee off again and i ll sell thee off again and i ll sell thee off a score of times come awa from th bed come awa from t tis mine and i ve a right to t,no sir sure i ha not coom for nowt o th kind,Stephen Blackpool,F,minor,M,major,HardTimes,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
00069,Stephen Blackpool,Mrs. Sparsit,340,342,no sir sure i ha not coom for nowt o th kind,i can go mr bounderby if you wish it,Josiah Bounderby; Mrs. Sparsit,M,major,F,major,HardTimes,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0
00070,Mrs. Sparsit,Stephen Blackpool,344,346,sir i hope i never had nowt to say not fitten for a born lady to year sin i were born mysen,i ha coom to ask yo yor advice i need t overmuch i were married on eas r monday nineteen year sin long and dree she were a young lass pretty enow wi good accounts of herseln well she went bad soon not along of me gonnows i were not a unkind husband to her,Josiah Bounderby; Stephen Blackpool,F,major,M,major,HardTimes,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
00071,Stephen Blackpool,Mrs. Sparsit,350,352,i were very patient wi her i tried to wean her fra t ower and ower agen i tried this i tried that i tried t other i ha gone home many s the time and found all vanished as i had in the world and her without a sense left to bless herseln lying on bare ground i ha dun t not once not twice twenty time from bad to worse from worse to worsen she left me she disgraced herseln everyways bitter and bad she coom back she coom back she coom back what could i do t hinder her i ha walked the streets nights long ere ever i d go home i ha gone t th brigg minded to fling myseln ower and ha no more on t i ha bore that much that i were owd when i were young i ha paid her to keep awa fra me these five year i ha paid her i ha gotten decent fewtrils about me agen i ha lived hard and sad but not ashamed and fearfo a the minnits o my life last night i went home there she lay upon my har stone there she is,was it an unequal marriage sir in point of years,Josiah Bounderby; Mrs. Sparsit,M,major,F,major,HardTimes,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
00072,Mrs. Sparsit,Stephen Blackpool,352,354,was it an unequal marriage sir in point of years,not e en so i were one and twenty myseln she were twenty nighbut,Josiah Bounderby; Stephen Blackpool,F,major,M,major,HardTimes,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1
00073,Josiah Bounderby,Mrs. Sparsit,353,355,you hear what this lady asks was it an unequal marriage in point of years this unlucky job of yours,indeed sir i inferred from its being so miserable a marriage that it was probably an unequal one in point of years,Mrs. Sparsit; Stephen Blackpool,M,major,F,major,HardTimes,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1
00074,Stephen Blackpool,Josiah Bounderby,354,356,not e en so i were one and twenty myseln she were twenty nighbut,well why don t you go on,Josiah Bounderby; Mrs. Sparsit,M,major,M,major,HardTimes,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0
00075,Mrs. Sparsit,Stephen Blackpool,355,357,indeed sir i inferred from its being so miserable a marriage that it was probably an unequal one in point of years,i ha coom to ask yo sir how i am to be ridded o this woman,Josiah Bounderby; Stephen Blackpool,F,major,M,major,HardTimes,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0
00076,Josiah Bounderby,Mrs. Sparsit,358,360,what do you mean what are you talking about you took her for better for worse,he wishes to be free to marry the female of whom he speaks i fear sir,Mrs. Sparsit; Stephen Blackpool,M,major,F,major,HardTimes,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0
00077,Mrs. Sparsit,Josiah Bounderby,360,362,he wishes to be free to marry the female of whom he speaks i fear sir,no how,Josiah Bounderby; Stephen Blackpool,F,major,M,major,HardTimes,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
00078,Cecilia Jupe,Thomas Gradgrind,420,422,i should have nothing to wish sir if,quite a young woman dear me,Thomas Gradgrind,F,major,M,major,HardTimes,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0
00079,Thomas Gradgrind,Louisa Bounderby,431,433,that s well,dear tom how long it is since you have been to see me,Louisa Bounderby,M,major,F,major,HardTimes,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1
00080,Young Thomas,Louisa Bounderby,442,444,that s a capital girl good bye loo,i hear you father i am attending i assure you,Louisa Bounderby,M,major,F,major,HardTimes,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
00081,Louisa Bounderby,Thomas Gradgrind,482,484,why father what a strange question to ask me the baby preference that even i have heard of as common among children has never had its innocent resting place in my breast you have been so careful of me that i never had a child s heart you have trained me so well that i never dreamed a child s dream you have dealt so wisely with me father from my cradle to this hour that i never had a child s belief or a child s fear,mrs gradgrind allow me to present to you mrs bounderby,Thomas Gradgrind,F,major,M,major,HardTimes,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
00082,Bitzer,Mr. James Harthouse,559,561,if you please ma am the gentleman would wish to see you,i beg your pardon pray excuse me,Mr. James Harthouse; Mrs. Sparsit,M,intermediate,M,major,HardTimes,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
00083,Mr. James Harthouse,Mrs. Sparsit,561,563,i beg your pardon pray excuse me,please to be seated sir,Bitzer; Mrs. Sparsit,M,major,F,major,HardTimes,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
00084,Mr. James Harthouse,Bitzer,584,586,i give you my honour mrs powler that i never was so astonished in my life i assure you mrs powler that the father s manner prepared me for a grim and stony maturity i am obliged to you of all things for correcting so absurd a mistake pray excuse my intrusion many thanks good day,spends a deal of money on his dress ma am,Bitzer; Mrs. Sparsit,M,major,M,intermediate,HardTimes,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
00085,Josiah Bounderby,Louisa Bounderby,600,602,this sir is my wife mrs bounderby tom gradgrind s eldest daughter loo mr james harthouse mr harthouse has joined your father s muster roll if he is not tom gradgrind s colleague before long i believe we shall at least hear of him in connexion with one of our neighbouring towns you observe mr harthouse that my wife is my junior i don t know what she saw in me to marry me but she saw something in me i suppose or she wouldn t have married me she has lots of expensive knowledge sir political and otherwise if you want to cram for anything i should be troubled to recommend you to a better adviser than loo bounderby,you respect mr bounderby very much it is natural that you should,Louisa Bounderby; Mr. James Harthouse,M,major,F,major,HardTimes,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1
00086,Josiah Bounderby,Mr. James Harthouse,615,617,never mind that now,mrs bounderby your brother s face is quite familiar to me can i have seen him abroad or at some public school perhaps,Louisa Bounderby; Mr. James Harthouse; Young Thomas,M,major,M,major,HardTimes,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1
00087,Young Thomas,Louisa Bounderby,616,618,well then don t begin with me,no he has never been abroad yet and was educated here at home tom love i am telling mr harthouse that he never saw you abroad,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse,M,major,F,major,HardTimes,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0
00088,Mr. James Harthouse,Young Thomas,617,619,mrs bounderby your brother s face is quite familiar to me can i have seen him abroad or at some public school perhaps,no such luck sir,Josiah Bounderby; Louisa Bounderby; Young Thomas,M,major,M,major,HardTimes,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
00089,Louisa Bounderby,Mr. James Harthouse,618,620,no he has never been abroad yet and was educated here at home tom love i am telling mr harthouse that he never saw you abroad,so much the more is this whelp the only creature she has ever cared for so much the more so much the more,Josiah Bounderby; Mr. James Harthouse; Young Thomas,F,major,M,major,HardTimes,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
00090,Young Thomas,Mr. James Harthouse,619,621,no such luck sir,do you smoke,Josiah Bounderby; Louisa Bounderby; Mr. James Harthouse,M,major,M,major,HardTimes,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
00091,Mr. James Harthouse,Young Thomas,621,623,do you smoke,he don t seem to care about his dress and yet how capitally he does it what an easy swell he is,Young Thomas,M,major,M,major,HardTimes,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0
00092,_unknowable,Slackbridge,664,666,be sure you re right slackbridge put him up let s hear him,oh my friends and fellow men i do not wonder that you the prostrate sons of labour are incredulous of the existence of such a man but he who sold his birthright for a mess of pottage existed and judas iscariot existed and castlereagh existed and this man exists my friends by virtue o my office as your president i askes o our friend slackbridge who may be a little over hetter in this business to take his seat whiles this man stephen blackpool is heern you all know this man stephen blackpool you know him awlung o his misfort ns and his good name,Slackbridge,M,minor,M,minor,HardTimes,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1
00093,Mr. James Harthouse,Stephen Blackpool,682,684,oh really,what were it sir as yo were pleased to want wi me,Josiah Bounderby; Louisa Bounderby; Stephen Blackpool; Young Thomas,M,major,M,major,HardTimes,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0
00094,Josiah Bounderby,Stephen Blackpool,717,719,what i know i know and what you know you know i have no more to say about it,ah rachael my dear missus thou wi her,Louisa Bounderby; Mr. James Harthouse; Stephen Blackpool; Young Thomas,M,major,M,major,HardTimes,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
00095,The Old Woman,Rachel Gradgrind,726,728,suppose she be she must be she s your master s wife,have you left his work stephen,Rachel Gradgrind; Stephen Blackpool,F,intermediate,F,intermediate,HardTimes,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
00096,Rachel Gradgrind,The Old Woman,730,732,where will you go stephen,mrs pegler,Stephen Blackpool; The Old Woman,F,intermediate,F,intermediate,HardTimes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
00097,Stephen Blackpool,Rachel Gradgrind,735,737,twere a bad job too to lose so good a one onny children,dead stephen,Rachel Gradgrind; The Old Woman,M,major,F,intermediate,HardTimes,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
00098,The Old Woman,Stephen Blackpool,736,738,no not now not now,i m sooary i ha spok n on t i ought t hadn in my mind as i might touch a sore place i i blame myseln,Rachel Gradgrind; Stephen Blackpool,F,intermediate,M,major,HardTimes,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0
00099,Rachel Gradgrind,The Old Woman,737,739,dead stephen,i had a son and he did well wonderfully well but he is not to be spoken of if you please he is dead i have lost him bounderby oh hide me don t let me be seen for the world don t let him come up till i ve got away pray pray,Stephen Blackpool; The Old Woman,F,intermediate,F,intermediate,HardTimes,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0
00100,The Old Woman,Rachel Gradgrind,743,745,well then pray don t speak to me nor yet take any notice of me let me be quite to myself in this corner,i have heard the end of it young lady,Rachel Gradgrind; Stephen Blackpool,F,intermediate,F,intermediate,HardTimes,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0
00101,Louisa Bounderby,Stephen Blackpool,750,752,then by the prejudices of his own class and by the prejudices of the other he is sacrificed alike are the two so deeply separated in this town that there is no place whatever for an honest workman between them he fell into suspicion with his fellow weavers because he had made a promise not to be one of them i think it must have been to you that he made that promise might i ask you why he made it,no one excepting myseln can ever know what honour an what love an respect i bear to rachael or wi what cause when i passed that promess i towd her true she were th angel o my life twere a solemn promess tis gone fro me for ever,Rachel Gradgrind; Stephen Blackpool; The Old Woman; Young Thomas,F,major,M,major,HardTimes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
00102,Rachel Gradgrind,Louisa Bounderby,751,753,i didn t seek it of him poor lad i prayed him to avoid trouble for his own good little thinking he d come to it through me but i know he d die a hundred deaths ere ever he d break his word i know that of him well,what will you do,Louisa Bounderby; Stephen Blackpool; The Old Woman; Young Thomas,F,intermediate,F,major,HardTimes,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0
